timestamp,open,high,low,close,volume
2024-12-10 02:35:44.628086000,45000.0,58780.23,31219.77,45000.0,1903346
2024-12-10 03:35:45.461612279,45000.0,54926.06,31205.65,40036.97,1413801
2024-12-10 04:35:46.295138558,40036.97,46577.86,30759.94,36766.53,2517929
2024-12-10 05:35:47.128664837,36766.53,43424.66,27382.19,33437.46,2644975
2024-12-10 06:35:47.962191116,33437.46,38802.91,25819.76,30754.74,1509249
2024-12-10 07:35:48.795717396,30754.74,34387.39,25520.3,28938.41,2307231
2024-12-10 08:35:49.629243675,28938.41,35198.89,20224.89,25808.17,2236452
2024-12-10 09:35:50.462769954,25808.17,29936.44,19945.94,23744.04,2670202
2024-12-10 10:35:51.296296233,23744.04,28462.08,17135.73,21385.02,1893039
2024-12-10 11:35:52.129822513,21385.02,24883.46,16423.52,19635.8,1846018
2024-12-10 12:35:52.963348792,19635.8,23241.55,14558.24,17832.93,2394640
2024-12-10 13:35:53.796875071,17832.93,21763.07,12370.79,15867.86,1051872
2024-12-10 14:35:54.630401350,15867.86,19165.08,11264.59,14219.25,1166379
2024-12-10 15:35:55.463927630,14219.25,16856.35,10508.13,12900.69,2769102
2024-12-10 16:35:56.297453909,12900.69,14944.64,9996.68,11878.72,1452941
2024-12-10 17:35:57.130980188,11878.72,13537.09,9506.93,11049.53,859572
2024-12-10 18:35:57.964506467,11049.53,13084.64,8184.29,10031.98,2830952
2024-12-10 19:35:58.798032746,10031.98,12209.89,7001.52,8943.02,1473139
2024-12-10 20:35:59.631559026,8943.02,10806.46,6342.0,8011.3,1430438
2024-12-10 21:36:00.465085305,8011.3,9458.74,5970.91,7287.58,2410345
2024-12-10 22:36:01.298611584,7287.58,8790.35,5188.37,6536.2,1241686
2024-12-10 23:36:02.132137863,6536.2,8054.65,4434.9,5776.97,844006
2024-12-11 00:36:02.965664143,5776.97,6957.4,4126.93,5186.76,1049752
2024-12-11 01:36:03.799190422,5186.76,6280.1,3661.98,4640.09,1390446
2024-12-11 02:36:04.632716701,4640.09,5485.96,3448.38,4217.15,937742
2024-12-11 03:36:05.466242980,4217.15,5275.78,2762.08,3687.83,1228154
2024-12-11 04:36:06.299769260,3687.83,4473.57,2592.93,3294.96,957419
2024-12-11 05:36:07.133295539,3294.96,4040.59,2260.88,2922.15,2710122
2024-12-11 06:36:07.966821818,2922.15,3481.05,2137.25,2642.7,1233280
2024-12-11 07:36:08.800348097,2642.7,3176.34,1896.12,2375.88,1473447
2024-12-11 08:36:09.633874376,2375.88,2974.21,1553.73,2076.72,1874898
2024-12-11 09:36:10.467400656,2076.72,2489.34,1498.77,1870.4,2118219
2024-12-11 10:36:11.300926935,1870.4,2167.24,1448.7,1721.99,1308057
2024-12-11 11:36:12.134453214,1721.99,2175.18,1101.84,1495.39,1560554
2024-12-11 12:36:12.967979493,1495.39,1749.06,1136.41,1368.56,1143730
2024-12-11 13:36:13.801505773,1368.56,1672.49,946.41,1216.59,2167420
2024-12-11 14:36:14.635032052,1216.59,1411.8,939.43,1118.99,1371215
