timestamp,open,high,low,close,volume
2025-06-01 02:35:44.459841000,45000.0,55456.33,34543.67,45000.0,1074213
2025-06-01 02:40:44.608724374,45000.0,52794.77,33982.93,41102.61,775693
2025-06-01 02:45:44.757607749,41102.61,47997.82,31338.16,37655.01,1661936
2025-06-01 02:50:44.906491124,37655.01,43579.45,29234.41,34692.79,1359088
2025-06-01 02:55:45.055374498,34692.79,40900.63,25936.44,31588.87,1788984
2025-06-01 03:00:45.204257873,31588.87,40294.74,19729.73,27235.94,1404244
2025-06-01 03:05:45.353141248,27235.94,33203.04,18938.95,24252.39,1258310
2025-06-01 03:10:45.502024622,24252.39,29334.74,17161.39,21711.21,2778722
2025-06-01 03:15:45.650907997,21711.21,24312.45,17965.18,20410.59,1581035
2025-06-01 03:20:45.799791372,20410.59,24133.95,15165.17,18548.91,2701534
2025-06-01 03:25:45.948674746,18548.91,22197.75,13434.54,16724.49,803129
2025-06-01 03:30:46.097558121,16724.49,20228.98,11834.92,14972.24,1259162
2025-06-01 03:35:46.246441496,14972.24,17621.84,11232.29,13647.44,1402001
2025-06-01 03:40:46.395324870,13647.44,16158.68,10111.63,12391.82,911323
2025-06-01 03:45:46.544208245,12391.82,14612.39,9259.93,11281.54,1848914
2025-06-01 03:50:46.693091620,11281.54,13828.53,7748.57,10008.05,2414317
2025-06-01 03:55:46.841974995,10008.05,12102.53,7085.5,8960.81,1938777
2025-06-01 04:00:46.990858369,8960.81,10849.26,6327.13,8016.58,1246502
2025-06-01 04:05:47.139741744,8016.58,9673.6,5702.31,7188.08,1872351
2025-06-01 04:10:47.288625119,7188.08,8995.97,4703.6,6284.13,1890974
2025-06-01 04:15:47.437508493,6284.13,7424.88,4676.55,5713.76,1098025
2025-06-01 04:20:47.586391868,5713.76,6946.51,3997.62,5097.39,3016179
2025-06-01 04:25:47.735275243,5097.39,6364.48,3354.24,4463.84,1288443
2025-06-01 04:30:47.884158617,4463.84,5351.66,3220.41,4019.94,2746943
2025-06-01 04:35:48.033041992,4019.94,4823.6,2894.78,3618.1,2322345
2025-06-01 04:40:48.181925367,3618.1,4228.79,2753.6,3312.76,2070635
2025-06-01 04:45:48.330808741,3312.76,4062.58,2272.89,2937.85,1744242
2025-06-01 04:50:48.479692116,2937.85,3576.24,2049.62,2618.65,2093945
2025-06-01 04:55:48.628575491,2618.65,3146.56,1879.99,2354.7,910149
2025-06-01 05:00:48.777458866,2354.7,3016.38,1455.14,2023.86,877162
2025-06-01 05:05:48.926342240,2023.86,2471.39,1402.04,1800.09,3098984
2025-06-01 05:10:49.075225615,1800.09,2197.4,1247.98,1601.44,2710455
2025-06-01 05:15:49.224108990,1601.44,1862.7,1230.86,1470.81,2178797
2025-06-01 05:20:49.372992364,1470.81,1826.04,980.86,1293.19,1978323
2025-06-01 05:25:49.521875739,1293.19,1508.64,987.97,1185.47,2808700
2025-06-01 05:30:49.670759114,1185.47,1402.9,879.26,1076.75,1545367
2025-06-01 05:35:49.819642488,1076.75,1219.67,871.86,1005.29,1939587
2025-06-01 05:40:49.968525863,1005.29,1218.81,707.69,898.53,1692463
2025-06-01 05:45:50.117409238,898.53,1084.14,639.29,805.73,869970
2025-06-01 05:50:50.266292612,805.73,939.17,616.62,739.01,1429421
2025-06-01 05:55:50.415175987,739.01,882.97,537.09,667.03,2224898
2025-06-01 06:00:50.564059362,667.03,805.52,473.67,597.78,900213
2025-06-01 06:05:50.712942736,597.78,690.77,465.53,551.29,2654331
2025-06-01 06:10:50.861826111,551.29,611.79,463.86,521.04,2436887
2025-06-01 06:15:51.010709486,521.04,619.52,382.62,471.8,1199652
2025-06-01 06:20:51.159592861,471.8,580.65,321.07,417.37,1301803
2025-06-01 06:25:51.308476235,417.37,481.69,325.84,385.21,1030826
2025-06-01 06:30:51.457359610,385.21,465.77,272.79,344.93,2017071
2025-06-01 06:35:51.606242985,344.93,411.24,251.84,311.77,2531352
2025-06-01 06:40:51.755126359,311.77,346.74,261.28,294.29,1555852
2025-06-01 06:45:51.904009734,294.29,353.88,210.94,264.49,934358
2025-06-01 06:50:52.052893109,264.49,305.34,206.37,244.07,1546988
2025-06-01 06:55:52.201776483,244.07,275.83,198.49,228.19,1053983
2025-06-01 07:00:52.350659858,228.19,266.54,173.89,209.02,1166384
2025-06-01 07:05:52.499543233,209.02,248.95,152.94,189.05,2624438
2025-06-01 07:10:52.648426607,189.05,224.97,138.58,171.09,1637265
2025-06-01 07:15:52.797309982,171.09,193.42,139.05,159.92,2134116
2025-06-01 07:20:52.946193357,159.92,183.56,126.21,148.1,1328831
2025-06-01 07:25:53.095076732,148.1,192.93,87.64,125.69,2540774
2025-06-01 07:30:53.243960106,125.69,146.81,95.78,115.13,1101695
2025-06-01 07:35:53.392843481,115.13,136.68,84.82,104.35,1500224
2025-06-01 07:40:53.541726856,104.35,124.71,80.49,100.0,2479478
2025-06-01 07:45:53.690610230,100.0,110.72,89.28,100.0,1231217
2025-06-01 07:50:53.839493605,100.0,118.42,81.58,100.0,1194125
2025-06-01 07:55:53.988376980,100.0,117.82,82.18,100.0,1305280
2025-06-01 08:00:54.137260354,100.0,117.17,82.83,100.0,1835412
2025-06-01 08:05:54.286143729,100.0,117.9,82.1,100.0,1041245
2025-06-01 08:10:54.435027104,100.0,117.72,82.28,100.0,2476117
2025-06-01 08:15:54.583910478,100.0,117.24,82.76,100.0,1497112
2025-06-01 08:20:54.732793853,100.0,109.73,90.27,100.0,1702135
2025-06-01 08:25:54.881677228,100.0,111.84,88.16,100.0,1934001
2025-06-01 08:30:55.030560602,100.0,121.11,78.89,100.0,2052022
2025-06-01 08:35:55.179443977,100.0,118.3,81.7,100.0,2341580
2025-06-01 08:40:55.328327352,100.0,117.0,83.0,100.0,2128796
2025-06-01 08:45:55.477210727,100.0,130.32,69.68,100.0,2323986
2025-06-01 08:50:55.626094101,100.0,113.71,86.29,100.0,1302803
2025-06-01 08:55:55.774977476,100.0,114.16,85.84,100.0,2596533
2025-06-01 09:00:55.923860851,100.0,122.97,77.03,100.0,969170
2025-06-01 09:05:56.072744225,100.0,120.07,79.93,100.0,2247404
2025-06-01 09:10:56.221627600,100.0,122.73,77.27,100.0,849050
2025-06-01 09:15:56.370510975,100.0,116.75,83.25,100.0,1396251
2025-06-01 09:20:56.519394349,100.0,117.66,82.34,100.0,2501937
2025-06-01 09:25:56.668277724,100.0,120.79,79.21,100.0,2088543
2025-06-01 09:30:56.817161099,100.0,120.72,79.28,100.0,1599325
2025-06-01 09:35:56.966044473,100.0,115.94,84.06,100.0,2141020
2025-06-01 09:40:57.114927848,100.0,118.58,81.42,100.0,905500
2025-06-01 09:45:57.263811223,100.0,114.22,85.78,100.0,1112294
2025-06-01 09:50:57.412694598,100.0,119.78,80.22,100.0,938188
2025-06-01 09:55:57.561577972,100.0,119.17,80.83,100.0,1737391
2025-06-01 10:00:57.710461347,100.0,123.13,76.87,100.0,3127468
2025-06-01 10:05:57.859344722,100.0,116.33,83.67,100.0,1517231
2025-06-01 10:10:58.008228096,100.0,113.33,86.67,100.0,1065991
2025-06-01 10:15:58.157111471,100.0,120.27,79.73,100.0,2523513
2025-06-01 10:20:58.305994846,100.0,125.66,74.34,100.0,2658629
2025-06-01 10:25:58.454878220,100.0,118.16,81.84,100.0,1936723
2025-06-01 10:30:58.603761595,100.0,119.43,80.57,100.0,2409123
2025-06-01 10:35:58.752644970,100.0,119.66,80.34,100.0,2516105
2025-06-01 10:40:58.901528344,100.0,115.84,84.16,100.0,1479753
2025-06-01 10:45:59.050411719,100.0,117.21,82.79,100.0,2650730
2025-06-01 10:50:59.199295094,100.0,115.48,84.52,100.0,2396761
2025-06-01 10:55:59.348178468,100.0,118.52,81.48,100.0,2371687
2025-06-01 11:00:59.497061843,100.0,117.05,82.95,100.0,2559186
2025-06-01 11:05:59.645945218,100.0,118.18,81.82,100.0,1401095
2025-06-01 11:10:59.794828593,100.0,115.13,84.87,100.0,1185801
2025-06-01 11:15:59.943711967,100.0,114.95,85.05,100.0,2593302
2025-06-01 11:21:00.092595342,100.0,124.05,75.95,100.0,2331475
2025-06-01 11:26:00.241478717,100.0,116.7,83.3,100.0,2148820
2025-06-01 11:31:00.390362091,100.0,116.18,83.82,100.0,1688446
2025-06-01 11:36:00.539245466,100.0,117.9,82.1,100.0,979094
2025-06-01 11:41:00.688128841,100.0,110.54,89.46,100.0,1994676
2025-06-01 11:46:00.837012215,100.0,115.34,84.66,100.0,2094222
2025-06-01 11:51:00.985895590,100.0,120.75,79.25,100.0,2922595
2025-06-01 11:56:01.134778965,100.0,120.12,79.88,100.0,2355887
2025-06-01 12:01:01.283662339,100.0,113.54,86.46,100.0,2361268
2025-06-01 12:06:01.432545714,100.0,120.86,79.14,100.0,2210741
2025-06-01 12:11:01.581429089,100.0,120.02,79.98,100.0,1463658
2025-06-01 12:16:01.730312464,100.0,116.29,83.71,100.0,1613850
2025-06-01 12:21:01.879195838,100.0,124.89,75.11,100.0,2848186
2025-06-01 12:26:02.028079213,100.0,112.5,87.5,100.0,1043458
2025-06-01 12:31:02.176962588,100.0,122.4,77.6,100.0,1144421
2025-06-01 12:36:02.325845962,100.0,120.61,79.39,100.0,915960
2025-06-01 12:41:02.474729337,100.0,119.77,80.23,100.0,2092424
2025-06-01 12:46:02.623612712,100.0,121.52,78.48,100.0,1620021
2025-06-01 12:51:02.772496086,100.0,113.01,86.99,100.0,2387439
2025-06-01 12:56:02.921379461,100.0,118.65,81.35,100.0,2092702
2025-06-01 13:01:03.070262836,100.0,123.65,76.35,100.0,2960904
2025-06-01 13:06:03.219146210,100.0,119.02,80.98,100.0,1369938
2025-06-01 13:11:03.368029585,100.0,115.99,84.01,100.0,1102512
2025-06-01 13:16:03.516912960,100.0,111.72,88.28,100.0,1334795
2025-06-01 13:21:03.665796334,100.0,123.01,76.99,100.0,2925487
2025-06-01 13:26:03.814679709,100.0,113.16,86.84,100.0,1445166
2025-06-01 13:31:03.963563084,100.0,111.78,88.22,100.0,1449039
2025-06-01 13:36:04.112446459,100.0,117.5,82.5,100.0,2424670
2025-06-01 13:41:04.261329833,100.0,118.42,81.58,100.0,776719
2025-06-01 13:46:04.410213208,100.0,116.2,83.8,100.0,1122035
2025-06-01 13:51:04.559096583,100.0,114.35,85.65,100.0,1433752
2025-06-01 13:56:04.707979957,100.0,123.66,76.34,100.0,1741742
2025-06-01 14:01:04.856863332,100.0,114.09,85.91,100.0,1411006
2025-06-01 14:06:05.005746707,100.0,112.67,87.33,100.0,2608683
2025-06-01 14:11:05.154630081,100.0,114.83,85.17,100.0,1468096
2025-06-01 14:16:05.303513456,100.0,114.06,85.94,100.0,2651986
2025-06-01 14:21:05.452396831,100.0,113.73,86.27,100.0,1569362
2025-06-01 14:26:05.601280205,100.0,115.99,84.01,100.0,1267875
2025-06-01 14:31:05.750163580,100.0,118.46,81.54,100.0,1035696
2025-06-01 14:36:05.899046955,100.0,117.15,82.85,100.0,2164316
2025-06-01 14:41:06.047930330,100.0,110.58,89.42,100.0,2187349
2025-06-01 14:46:06.196813704,100.0,119.01,80.99,100.0,2583920
2025-06-01 14:51:06.345697079,100.0,121.74,78.26,100.0,1745756
2025-06-01 14:56:06.494580454,100.0,115.85,84.15,100.0,2542397
2025-06-01 15:01:06.643463828,100.0,117.01,82.99,100.0,890244
2025-06-01 15:06:06.792347203,100.0,115.93,84.07,100.0,1148648
2025-06-01 15:11:06.941230578,100.0,115.45,84.55,100.0,2619412
2025-06-01 15:16:07.090113952,100.0,110.94,89.06,100.0,2368091
2025-06-01 15:21:07.238997327,100.0,112.26,87.74,100.0,1794008
2025-06-01 15:26:07.387880702,100.0,117.29,82.71,100.0,1066425
2025-06-01 15:31:07.536764076,100.0,126.25,73.75,100.0,3216585
2025-06-01 15:36:07.685647451,100.0,114.6,85.4,100.0,1270966
2025-06-01 15:41:07.834530826,100.0,117.18,82.82,100.0,1222645
2025-06-01 15:46:07.983414200,100.0,113.12,86.88,100.0,2432714
2025-06-01 15:51:08.132297575,100.0,117.0,83.0,100.0,1555971
2025-06-01 15:56:08.281180950,100.0,118.83,81.17,100.0,1961398
2025-06-01 16:01:08.430064325,100.0,116.46,83.54,100.0,1834787
2025-06-01 16:06:08.578947699,100.0,117.32,82.68,100.0,2361440
2025-06-01 16:11:08.727831074,100.0,121.97,78.03,100.0,2239419
2025-06-01 16:16:08.876714449,100.0,118.16,81.84,100.0,2678514
2025-06-01 16:21:09.025597823,100.0,119.41,80.59,100.0,1458891
2025-06-01 16:26:09.174481198,100.0,122.52,77.48,100.0,3010246
2025-06-01 16:31:09.323364573,100.0,122.63,77.37,100.0,813259
2025-06-01 16:36:09.472247947,100.0,118.62,81.38,100.0,1958021
2025-06-01 16:41:09.621131322,100.0,118.45,81.55,100.0,1547253
2025-06-01 16:46:09.770014697,100.0,121.33,78.67,100.0,925353
2025-06-01 16:51:09.918898071,100.0,119.27,80.73,100.0,958532
2025-06-01 16:56:10.067781446,100.0,113.64,86.36,100.0,2049247
2025-06-01 17:01:10.216664821,100.0,118.98,81.02,100.0,2379083
2025-06-01 17:06:10.365548196,100.0,116.85,83.15,100.0,1958012
2025-06-01 17:11:10.514431570,100.0,115.69,84.31,100.0,1633518
2025-06-01 17:16:10.663314945,100.0,113.66,86.34,100.0,2017103
2025-06-01 17:21:10.812198320,100.0,115.72,84.28,100.0,1381567
2025-06-01 17:26:10.961081694,100.0,104.2,95.8,100.0,790641
2025-06-01 17:31:11.109965069,100.0,118.13,81.87,100.0,1469226
2025-06-01 17:36:11.258848444,100.0,113.86,86.14,100.0,1004099
2025-06-01 17:41:11.407731818,100.0,123.78,76.22,100.0,837094
2025-06-01 17:46:11.556615193,100.0,117.04,82.96,100.0,937007
2025-06-01 17:51:11.705498568,100.0,107.12,92.88,100.0,1447815
2025-06-01 17:56:11.854381942,100.0,122.51,77.49,100.0,2710353
2025-06-01 18:01:12.003265317,100.0,114.5,85.5,100.0,807630
2025-06-01 18:06:12.152148692,100.0,117.68,82.32,100.0,2241206
2025-06-01 18:11:12.301032067,100.0,119.42,80.58,100.0,2162083
2025-06-01 18:16:12.449915441,100.0,125.33,74.67,100.0,2024673
2025-06-01 18:21:12.598798816,100.0,117.44,82.56,100.0,2324966
2025-06-01 18:26:12.747682191,100.0,110.24,89.76,100.0,759164
2025-06-01 18:31:12.896565565,100.0,116.16,83.84,100.0,1493760
2025-06-01 18:36:13.045448940,100.0,114.1,85.9,100.0,1118694
2025-06-01 18:41:13.194332315,100.0,115.86,84.14,100.0,1304462
2025-06-01 18:46:13.343215689,100.0,115.62,84.38,100.0,2145955
2025-06-01 18:51:13.492099064,100.0,115.32,84.68,100.0,1289977
2025-06-01 18:56:13.640982439,100.0,108.98,91.02,100.0,798377
2025-06-01 19:01:13.789865813,100.0,124.34,75.66,100.0,1019585
2025-06-01 19:06:13.938749188,100.0,117.45,82.55,100.0,1365900
2025-06-01 19:11:14.087632563,100.0,106.08,93.92,100.0,850061
2025-06-01 19:16:14.236515937,100.0,118.47,81.53,100.0,1685276
2025-06-01 19:21:14.385399312,100.0,116.95,83.05,100.0,1367728
2025-06-01 19:26:14.534282687,100.0,109.88,90.12,100.0,1675845
2025-06-01 19:31:14.683166062,100.0,111.24,88.76,100.0,1682929
2025-06-01 19:36:14.832049436,100.0,113.72,86.28,100.0,2462567
2025-06-01 19:41:14.980932811,100.0,117.55,82.45,100.0,1906923
2025-06-01 19:46:15.129816186,100.0,122.01,77.99,100.0,2184517
2025-06-01 19:51:15.278699560,100.0,116.8,83.2,100.0,822308
2025-06-01 19:56:15.427582935,100.0,114.48,85.52,100.0,2591790
2025-06-01 20:01:15.576466310,100.0,115.42,84.58,100.0,2029318
2025-06-01 20:06:15.725349684,100.0,115.67,84.33,100.0,2387396
2025-06-01 20:11:15.874233059,100.0,119.68,80.32,100.0,2490242
2025-06-01 20:16:16.023116434,100.0,122.35,77.65,100.0,814749
2025-06-01 20:21:16.171999808,100.0,119.27,80.73,100.0,963847
2025-06-01 20:26:16.320883183,100.0,112.24,87.76,100.0,1433440
2025-06-01 20:31:16.469766558,100.0,115.69,84.31,100.0,1396877
2025-06-01 20:36:16.618649933,100.0,111.44,88.56,100.0,2357308
