timestamp,open,high,low,close,volume
2025-05-25 02:35:44.588272000,2500.0,3004.3,1995.7,2500.0,1514523
2025-05-25 02:50:45.258413474,2500.0,2981.37,1824.29,2259.32,1862632
2025-05-25 03:05:45.928554948,2259.32,2677.07,1671.31,2050.44,732713
2025-05-25 03:20:46.598696422,2050.44,2399.75,1556.23,1875.79,2554483
2025-05-25 03:35:47.268837897,1875.79,2224.54,1385.08,1701.41,2656755
2025-05-25 03:50:47.938979371,1701.41,1908.42,1403.5,1597.91,818891
2025-05-25 04:05:48.609120845,1597.91,1886.84,1190.63,1453.44,1277586
2025-05-25 04:20:49.279262320,1453.44,1840.08,924.91,1260.12,974672
2025-05-25 04:35:49.949403794,1260.12,1495.13,929.53,1142.62,2701286
2025-05-25 04:50:50.619545268,1142.62,1343.55,858.88,1042.15,1754156
2025-05-25 05:05:51.289686743,1042.15,1261.29,736.48,932.58,1396034
2025-05-25 05:20:51.959828217,932.58,1112.55,679.99,842.6,1170770
2025-05-25 05:35:52.629969691,842.6,977.81,650.62,774.99,1053361
2025-05-25 05:50:53.300111166,774.99,888.69,612.77,718.14,2709826
2025-05-25 06:05:53.970252640,718.14,855.03,525.85,649.69,2836068
2025-05-25 06:20:54.640394114,649.69,768.35,482.54,590.36,993039
2025-05-25 06:35:55.310535588,590.36,763.17,356.44,503.96,2332090
2025-05-25 06:50:55.980677063,503.96,590.3,381.84,460.78,1720663
2025-05-25 07:05:56.650818537,460.78,544.19,343.21,419.08,2744104
2025-05-25 07:20:57.320960011,419.08,515.68,285.32,370.78,1388591
2025-05-25 07:35:57.991101486,370.78,456.83,251.69,327.76,2461809
2025-05-25 07:50:58.661242960,327.76,392.9,236.52,295.19,1741776
2025-05-25 08:05:59.331384434,295.19,354.71,211.9,265.43,2245462
2025-05-25 08:21:00.001525909,265.43,304.99,209.03,245.65,2499419
2025-05-25 08:36:00.671667383,245.65,281.49,194.5,227.73,810085
2025-05-25 08:51:01.341808857,227.73,288.26,144.98,197.46,2423036
2025-05-25 09:06:02.011950332,197.46,233.83,146.26,179.28,1264349
2025-05-25 09:21:02.682091806,179.28,225.18,116.31,156.33,1650050
2025-05-25 09:36:03.352233280,156.33,191.78,107.18,138.61,2546586
2025-05-25 09:51:04.022374755,138.61,164.58,102.09,125.62,2811825
2025-05-25 10:06:04.692516229,125.62,148.79,93.01,114.04,1781674
2025-05-25 10:21:05.362657703,114.04,147.27,70.86,100.0,2890983
2025-05-25 10:36:06.032799177,100.0,124.91,75.09,100.0,2761298
2025-05-25 10:51:06.702940652,100.0,120.56,79.44,100.0,3022510
2025-05-25 11:06:07.373082126,100.0,119.35,80.65,100.0,2958128
2025-05-25 11:21:08.043223600,100.0,119.1,80.9,100.0,2329285
2025-05-25 11:36:08.713365075,100.0,119.96,80.04,100.0,1679708
2025-05-25 11:51:09.383506549,100.0,119.98,80.02,100.0,1363987
2025-05-25 12:06:10.053648023,100.0,114.76,85.24,100.0,750750
2025-05-25 12:21:10.723789498,100.0,119.21,80.79,100.0,2674359
2025-05-25 12:36:11.393930972,100.0,117.16,82.84,100.0,1106343
2025-05-25 12:51:12.064072446,100.0,119.59,80.41,100.0,789653
2025-05-25 13:06:12.734213921,100.0,118.22,81.78,100.0,1013370
2025-05-25 13:21:13.404355395,100.0,112.27,87.73,100.0,881462
2025-05-25 13:36:14.074496869,100.0,112.82,87.18,100.0,1124795
2025-05-25 13:51:14.744638344,100.0,118.7,81.3,100.0,2483780
2025-05-25 14:06:15.414779818,100.0,120.92,79.08,100.0,2288583
2025-05-25 14:21:16.084921292,100.0,118.83,81.17,100.0,1783783
2025-05-25 14:36:16.755062766,100.0,121.54,78.46,100.0,799721
2025-05-25 14:51:17.425204241,100.0,125.69,74.31,100.0,3103229
2025-05-25 15:06:18.095345715,100.0,120.66,79.34,100.0,2416735
2025-05-25 15:21:18.765487189,100.0,121.71,78.29,100.0,891248
