timestamp,open,high,low,close,volume
2025-05-25 02:35:44.485905000,45000.0,54170.73,35829.27,45000.0,2020873
2025-05-25 02:50:45.156046474,45000.0,53302.06,33312.74,40848.97,830870
2025-05-25 03:05:45.826187948,40848.97,48326.39,30317.22,37110.26,1516439
2025-05-25 03:20:46.496329422,37110.26,47338.69,23177.21,31996.05,3335314
2025-05-25 03:35:47.166470897,31996.05,37956.87,23610.07,29015.64,2435636
2025-05-25 03:50:47.836612371,29015.64,35254.71,20327.8,25896.1,1628117
2025-05-25 04:05:48.506753845,25896.1,31119.4,18587.93,23284.45,1192545
2025-05-25 04:20:49.176895320,23284.45,26344.03,18896.1,21754.67,1970192
2025-05-25 04:35:49.847036794,21754.67,26329.86,15372.99,19467.07,1786889
2025-05-25 04:50:50.517178268,19467.07,23467.75,13877.14,17466.73,2494678
2025-05-25 05:05:51.187319743,17466.73,21162.7,12313.81,15618.75,985519
2025-05-25 05:20:51.857461217,15618.75,19025.68,10879.92,13915.28,2963178
2025-05-25 05:35:52.527602691,13915.28,16521.66,10249.8,12612.09,2081110
2025-05-25 05:50:53.197744166,12612.09,15453.45,8670.1,11191.4,2827519
2025-05-25 06:05:53.867885640,11191.4,13295.11,8233.56,10139.55,902142
2025-05-25 06:20:54.538027114,10139.55,12054.13,7448.44,9182.26,1403030
2025-05-25 06:35:55.208168588,9182.26,11467.22,6039.12,8039.78,1222271
2025-05-25 06:50:55.878310063,8039.78,8972.52,6694.77,7573.41,1291998
2025-05-25 07:05:56.548451537,7573.41,8787.54,5849.53,6966.34,706294
2025-05-25 07:20:57.218593011,6966.34,8162.45,5274.86,6368.29,1530642
2025-05-25 07:35:57.888734486,6368.29,7821.07,4354.83,5641.9,1469368
2025-05-25 07:50:58.558875960,5641.9,6705.47,4146.79,5110.11,1881952
2025-05-25 08:05:59.229017434,5110.11,5942.41,3929.44,4693.96,809316
2025-05-25 08:20:59.899158909,4693.96,5846.97,3106.06,4117.46,2046669
2025-05-25 08:36:00.569300383,4117.46,5413.49,2377.38,3469.44,2001779
2025-05-25 08:51:01.239441857,3469.44,4081.86,2604.87,3163.23,2775834
2025-05-25 09:06:01.909583332,3163.23,3708.64,2392.14,2890.53,1649719
2025-05-25 09:21:02.579724806,2890.53,3260.72,2358.94,2705.43,2215275
2025-05-25 09:36:03.249866280,2705.43,3087.94,2158.71,2514.18,2381576
2025-05-25 09:51:03.920007755,2514.18,3038.35,1782.56,2252.09,1914753
2025-05-25 10:06:04.590149229,2252.09,2776.91,1526.01,1989.68,2926256
2025-05-25 10:21:05.260290703,1989.68,2324.76,1515.27,1822.14,2250137
2025-05-25 10:36:05.930432177,1822.14,2071.45,1465.23,1697.48,906752
2025-05-25 10:51:06.600573652,1697.48,2022.97,1240.46,1534.74,1344032
2025-05-25 11:06:07.270715126,1534.74,1722.4,1264.73,1440.91,1327403
2025-05-25 11:21:07.940856600,1440.91,1713.3,1058.07,1304.72,2851796
2025-05-25 11:36:08.610998075,1304.72,1539.99,973.03,1187.08,800839
2025-05-25 11:51:09.281139549,1187.08,1489.13,772.44,1036.06,2891410
2025-05-25 12:06:09.951281023,1036.06,1209.31,790.67,949.43,2235126
2025-05-25 12:21:10.621422498,949.43,1123.84,703.84,862.23,2403507
2025-05-25 12:36:11.291563972,862.23,1055.45,594.05,765.62,1272864
2025-05-25 12:51:11.961705446,765.62,860.21,629.58,718.32,2040801
2025-05-25 13:06:12.631846921,718.32,822.3,569.88,666.33,2681172
2025-05-25 13:21:13.301988395,666.33,833.73,436.26,582.63,821264
2025-05-25 13:36:13.972129869,582.63,715.98,397.87,515.96,1440012
2025-05-25 13:51:14.642271344,515.96,650.94,331.15,448.47,2985728
2025-05-25 14:06:15.312412818,448.47,503.67,369.07,420.87,1511441
2025-05-25 14:21:15.982554292,420.87,488.23,325.22,387.19,1173769
2025-05-25 14:36:16.652695766,387.19,475.35,264.98,343.11,1828779
2025-05-25 14:51:17.322837241,343.11,409.63,249.78,309.85,1643020
2025-05-25 15:06:17.992978715,309.85,357.75,241.7,285.9,933065
2025-05-25 15:21:18.663120189,285.9,317.44,240.32,270.13,1564053
2025-05-25 15:36:19.333261664,270.13,337.61,177.33,236.38,1282205
2025-05-25 15:51:20.003403138,236.38,291.75,159.81,208.7,2531449
2025-05-25 16:06:20.673544612,208.7,239.88,164.26,193.11,875926
2025-05-25 16:21:21.343686087,193.11,222.89,150.73,178.22,2652227
2025-05-25 16:36:22.013827561,178.22,215.65,126.0,159.5,2519573
2025-05-25 16:51:22.683969035,159.5,184.75,123.63,146.88,2380821
2025-05-25 17:06:23.354110510,146.88,172.17,111.12,134.23,2685547
2025-05-25 17:21:24.024251984,134.23,166.38,89.86,118.16,1499324
2025-05-25 17:36:24.694393458,118.16,133.91,95.58,110.28,1188328
2025-05-25 17:51:25.364534932,110.28,125.57,88.41,102.64,1244560
2025-05-25 18:06:26.034676407,102.64,119.59,83.49,100.0,1878010
2025-05-25 18:21:26.704817881,100.0,120.77,79.23,100.0,2995318
2025-05-25 18:36:27.374959355,100.0,112.64,87.36,100.0,1495800
2025-05-25 18:51:28.045100830,100.0,124.72,75.28,100.0,829350
