timestamp,open,high,low,close,volume
2024-06-08 02:35:44.621346000,2500.0,2881.92,2118.08,2500.0,2409957
2024-06-09 02:39:41.983983362,2500.0,3023.96,1768.97,2238.02,2408868
2024-06-10 02:43:39.346620725,2238.02,2696.85,1596.81,2008.61,1599635
2024-06-11 02:47:36.709258087,2008.61,2477.79,1359.64,1774.02,3015581
2024-06-12 02:51:34.071895450,1774.02,2269.59,1099.88,1526.23,1614180
2024-06-13 02:55:31.434532813,1526.23,1811.59,1124.86,1383.55,2576020
2024-06-14 02:59:28.797170175,1383.55,1643.6,1017.92,1253.53,2772512
2024-06-15 03:03:26.159807538,1253.53,1411.54,1026.48,1174.52,1248267
2024-06-16 03:07:23.522444901,1174.52,1361.85,908.47,1080.86,2196973
2024-06-17 03:11:20.885082263,1080.86,1310.08,761.34,966.25,1005133
2024-06-18 03:15:18.247719626,966.25,1166.14,687.09,866.3,1676557
2024-06-19 03:19:15.610356989,866.3,1044.42,617.44,777.24,2924504
2024-06-20 03:23:12.972994351,777.24,978.02,502.0,676.85,3228043
2024-06-21 03:27:10.335631714,676.85,787.95,519.31,621.3,2160087
2024-06-22 03:31:07.698269077,621.3,734.94,461.23,564.48,784291
2024-06-23 03:35:05.060906439,564.48,652.09,439.87,520.67,827367
2024-06-24 03:39:02.423543802,520.67,611.85,391.88,475.08,1268721
2024-06-25 03:42:59.786181165,475.08,593.85,311.77,415.7,1691632
2024-06-26 03:46:57.148818527,415.7,476.99,328.28,385.05,2261041
2024-06-27 03:50:54.511455890,385.05,458.33,282.11,348.41,2774089
2024-06-28 03:54:51.874093252,348.41,413.14,257.33,316.05,2389434
2024-06-29 03:58:49.236730615,316.05,359.56,253.78,294.29,2261173
2024-06-30 04:02:46.599367978,294.29,340.29,228.88,271.29,1590263
2024-07-01 04:06:43.962005340,271.29,320.62,201.79,246.63,1171619
2024-07-02 04:10:41.324642703,246.63,285.29,191.67,227.3,1418461
2024-07-03 04:14:38.687280066,227.3,258.52,182.61,211.69,2334295
2024-07-04 04:18:36.049917428,211.69,248.81,159.27,193.13,2653756
2024-07-05 04:22:33.412554791,193.13,219.1,155.92,180.14,1527459
2024-07-06 04:26:30.775192154,180.14,209.47,138.54,165.48,2468859
2024-07-07 04:30:28.137829516,165.48,184.09,138.61,156.17,2007512
2024-07-08 04:34:25.500466879,156.17,183.53,117.52,142.49,2367562
2024-07-09 04:38:22.863104242,142.49,163.88,112.01,131.79,2372008
2024-07-10 04:42:20.225741604,131.79,159.7,92.88,117.84,1772183
2024-07-11 04:46:17.588378967,117.84,133.02,96.04,110.25,1991379
2024-07-12 04:50:14.951016330,110.25,129.3,83.32,100.72,780784
2024-07-13 04:54:12.313653692,100.72,120.61,80.25,100.0,2117996
2024-07-14 04:58:09.676291055,100.0,117.2,82.8,100.0,1316772
2024-07-15 05:02:07.038928417,100.0,111.56,88.44,100.0,1809666
2024-07-16 05:06:04.401565780,100.0,110.34,89.66,100.0,2423010
2024-07-17 05:10:01.764203143,100.0,117.83,82.17,100.0,1404299
2024-07-18 05:13:59.126840505,100.0,114.27,85.73,100.0,2014712
2024-07-19 05:17:56.489477868,100.0,111.99,88.01,100.0,2458299
2024-07-20 05:21:53.852115231,100.0,109.47,90.53,100.0,1902285
2024-07-21 05:25:51.214752593,100.0,117.98,82.02,100.0,2738700
